Type,Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Air temperature [C],Process temperature [C],failure_type
0.0,0.11281625981881888,0.7154502375630811,0.27596179592383696,1,0.6913646967851198,0.5454526621144371,0
0.0,0.10163320753371424,0.6780076453901236,0.6627699210657257,1,0.8284945845315871,0.6725379376744892,0
0.0,0.10865665278681416,0.7218350314343269,0.26461154395215186,1,0.7046953003050382,0.5482358508314515,0
0.0,0.09574677944286906,0.6577450860550613,0.6111254986235625,1,0.7896599307344039,0.6387226570453517,0
0.0,0.11736110999421576,0.6599557012239115,0.6051122658398591,1,0.719929436344681,0.5819766035336573,0
0.0,0.12140944231538106,0.5981663279947731,0.0887028950244474,1,0.7603640361084849,0.6293425390245719,0
1.0,0.11916215504607246,0.6125039200927603,0.6320587658178076,1,0.74119875416036,0.554955887824259,0
1.0,0.10160545380996869,0.6851416842420536,0.013362321319347675,1,0.8174257058919984,0.6521296005959113,0
0.0,0.07268819550212484,0.7900313586196085,0.10653118698936095,1,0.7114101566324756,0.5734535112368853,0
0.0,0.08606457393393568,0.6524133599571225,0.3233346282158284,1,0.7369963145500511,0.5497992605467827,0
2.0,0.07772448394701843,0.7785398224466877,0.3717939234726215,1,0.7735957135971532,0.6466432622000405,0
0.0,0.11719669992429793,0.6249999999999999,0.14774555073327938,1,0.7503738374673319,0.6300542351480761,0
0.0,0.10651766465889159,0.6509639113750915,0.5955834126501376,1,0.7476182165154138,0.5688029797554778,0
0.0,0.09835800251267969,0.6278144526826153,0.1373172054780248,1,0.8509425748237764,0.6744367099633307,0
1.0,0.11160682114161231,0.6219105246352036,0.48520852731167474,1,0.7590517251128374,0.579235842272187,0
0.0,0.09721152239794073,0.7477001074154771,0.4337098873568271,1,0.7282608695652173,0.5804144435177265,0
0.0,0.10055891538263224,0.7433864961640149,0.23860613241446219,1,0.7874704270841124,0.5734232011325697,0
0.0,0.09144982711306852,0.7501482752051323,0.7815756109336927,1,0.8737339400489998,0.7378647527039026,0
0.0,0.11667073068157624,0.7713669264102346,0.36781582433933396,1,0.7933222729406233,0.65414381617947,0
0.0,0.09718728835819361,0.6287782520316538,0.27362822182031743,1,0.6977793643469242,0.5579716237026788,0
0.0,0.10519765261894357,0.6235113266243619,0.23921618756145638,1,0.8508642998352524,0.6987579565562214,0
1.0,0.091064661225353,0.6735814212590143,0.11151276647506649,1,0.8488241159689175,0.662671162880289,0
2.0,0.06934021344564867,0.6965753519835319,0.13329075339328714,1,0.8274723239886033,0.658520977625269,0
0.0,0.10851398080617677,0.6087698614368711,0.1505420994442333,1,0.8635502458899308,0.6890807515303436,0
0.0,0.05418824728456544,0.8243768062075846,0.0796648832776704,1,0.6672612899252859,0.5233091194213122,0
1.0,0.11269053761185228,0.665665655350553,0.48932200646218355,1,0.8021817512279664,0.6419808727852871,0
0.0,0.10643771099190316,0.609479666325589,0.3181447077408098,1,0.8913043478260869,0.7504865922641459,0
0.0,0.11990686845168808,0.6238655717060039,0.6936085030839548,1,0.7318319971859291,0.5316399381837581,0
1.0,0.0857036260942701,0.6820157237820916,0.14444988462842778,1,0.8655093666123963,0.6843296187420173,0
0.0,0.09513958816528896,0.5743187982811051,0.20811232268138216,1,0.7715168910731367,0.5553031355398599,0
0.0,0.07163649445022266,0.8029507420667669,0.10349401347439946,1,0.7256600502154583,0.5786816365847245,0
2.0,0.10056906718051789,0.7398555501916277,0.4256226185297175,1,0.8381796811465221,0.7297843292034522,0
2.0,0.09546924059926297,0.7520468795978373,0.4206754123938643,1,0.8196276581370727,0.7087128956618554,0
0.0,0.10884085407730314,0.623923506415394,0.06762282591550871,1,0.7532741847152558,0.625316203665453,0
0.0,0.07810305967882084,0.6576946920454045,0.18321515419429074,1,0.8528859723981546,0.6990207318622247,0
1.0,0.12144145176970697,0.6824429736842564,0.6449876898042501,1,0.77173913043478,0.567901234567902,0
0.0,0.09714996332433934,0.6672023807767764,0.34750509061373586,1,0.9073880106665093,0.7836999627323311,0
0.0,0.11133765683589963,0.7613630926939398,0.3715301127215666,1,0.7907686996778378,0.651243461362479,0
0.0,0.10262581775896981,0.5881673362082736,0.31750711815300753,1,0.7028766352864737,0.5637611166216733,0
1.0,0.03652898269965714,0.7097737475276596,0.3031127223725108,1,0.7338465730428855,0.5754887217288968,0
0.0,0.10207341073528212,0.5984687236301746,0.5849802371541502,1,0.7748031958460772,0.6176140972237638,0
0.0,0.06842319777133023,0.8798628910521715,0.44907825486193664,1,0.7934782608695676,0.6543209876543203,0
0.0,0.10732608015618213,0.6216748743990127,0.6300593521978859,1,0.7434987069540683,0.6000154818088438,0
1.0,0.10828296833897583,0.5583310646148021,0.7666665223620441,1,0.8672017639499134,0.7291791289970752,0
1.0,0.0977510964512663,0.6492104206601845,0.20163984544570646,1,0.87566923852054,0.7091164204458026,0
0.0,0.0911528628391379,0.6587202978175799,0.5545497317227979,1,0.7706538542327147,0.5487663863543812,0
1.0,0.10558876469540374,0.6355669182195028,0.5176934642188719,1,0.7499999999999987,0.6049382716049401,0
0.0,0.10147290949075796,0.7113183569644528,0.7921680639301549,1,0.7083325110140488,0.49794051884673096,0
0.0,0.11861021490371552,0.6082987310345126,0.09900973503554604,1,0.7608695652173925,0.6108057841728831,0
1.0,0.10158907754452721,0.6812214839479233,0.6459891199936272,1,0.8246792903997316,0.6681171752422919,0
0.0,0.11706509002403669,0.6249999999999999,0.1480583453302244,1,0.750128070284018,0.6297750921744356,0
1.0,0.1091561827976049,0.6919213060158476,0.032028559839779015,1,0.7923562430493021,0.6105615321574118,0
0.0,0.11576511727579687,0.5910725636713735,0.04301371793584079,1,0.8043478260869552,0.6143819910559914,0
1.0,0.11789696196906001,0.6087334437037043,0.28889888090793536,1,0.717556914619033,0.5802469135802433,0
0.0,0.10416330610816725,0.588231302881539,0.7725520951014541,1,0.7293910559477237,0.5730359085032354,0
2.0,0.08824340190723172,0.6785939075131048,0.5500856330497927,1,0.7432768571069105,0.5687085571695174,0
1.0,0.1009343688282157,0.6343909617370752,0.46702321141731784,1,0.7727337029316487,0.6307592675273045,0
0.0,0.09863497943224685,0.6557286282066568,0.06870339077407112,1,0.746974881158731,0.6261936921802826,0
0.0,0.07305817058782546,0.7695719936262237,0.8577857877372282,1,0.8764430745108303,0.7440188359258416,0
1.0,0.12149500053489565,0.68320118889245,0.6454725213119926,1,0.77173913043478,0.567901234567902,0
0.0,0.11743981582211818,0.6581034778031142,0.604900129392359,1,0.7176072431318824,0.5804104227829875,0
0.0,0.10402011678060762,0.6187289138347699,0.6356332922806798,1,0.7499999999999987,0.6049382716049401,0
0.0,0.09680622119950769,0.667549046188056,0.6558384066194248,1,0.8294900871821114,0.6746971656370759,0
0.0,0.11112295967332059,0.705322901351729,0.2790552576821088,1,0.6847826086956545,0.5432098765432123,0
0.0,0.07883421020268915,0.7144764783461214,0.18657419799328476,1,0.8758493624303143,0.7459488723013694,0
0.0,0.10696733996395144,0.59575935059134,0.23897884720557871,1,0.8897842374930939,0.7301216067979679,0
0.0,0.0963653089373738,0.6761296744747693,0.625530966761581,1,0.7564405687766947,0.6104246820443466,0
0.0,0.10138141627943158,0.7402569363136645,0.4445427243763846,1,0.726583349682591,0.5802469135802433,0
0.0,0.11597006985302671,0.8131567855391527,0.3449363044441675,1,0.7934782608695676,0.6216650618672784,0
1.0,0.11534231548625441,0.6551353369731766,0.6038256298412695,1,0.765111017995039,0.5791935742800542,0
0.0,0.09274383073591629,0.6761596061809965,0.5424671671927489,1,0.7625487542959455,0.5546532391526138,0
0.0,0.06798590723916996,0.8111112293953076,0.08660512037385272,1,0.7149754199615392,0.577502946129155,0
0.0,0.10834280666242008,0.601019500169051,0.4244008364853457,1,0.7971474889625364,0.6451009473878397,0
1.0,0.11715548181941945,0.6914071331445232,0.453212143757524,1,0.8390736663309295,0.6708748182627142,0
0.0,0.10045691862853046,0.7466529322077688,0.43305665868480514,1,0.7282608695652173,0.5802469135802433,0
1.0,0.032215564485022205,0.7388133167915096,0.3321850501278314,1,0.7231221287204399,0.5685737245007502,0
1.0,0.10919891540348649,0.6003840117836549,0.8375685186440228,1,0.7907142832601771,0.6668593111674243,0
0.0,0.11261654412860411,0.6518615138400353,0.8024368305324328,1,0.8780927654311269,0.7477662819670099,0
1.0,0.11428046265240788,0.5673094409991133,0.2555984056376234,1,0.7971056424484682,0.6666695242364835,0
1.0,0.11406109550074381,0.6754844002882819,0.47928094428446866,1,0.7958156627635686,0.6374617359124122,0
0.0,0.10868554479535485,0.7432305365050169,0.42320881650455494,1,0.7328466868791876,0.5854554962084565,0
0.0,0.11835397388529788,0.6314817183981896,0.13671872084677966,1,0.7608695652173925,0.6128475864575165,0
1.0,0.10631852554005125,0.6286858932564698,0.21574342017277082,1,0.8732451866143267,0.7118696645861946,0
1.0,0.11047226406781259,0.6818314827494373,0.4143128729593515,1,0.8479880825555103,0.6885935961905851,0
0.0,0.10938389590033654,0.5743937855907353,0.32585090417303486,1,0.7143493410640106,0.5767918441714682,0
0.0,0.1124483025593029,0.71950248481852,0.27346317706277584,1,0.7142687030115132,0.5532569901619477,0
0.0,0.0970716615100573,0.5928815665604049,0.6998822163437236,1,0.735416816278754,0.5378748523684925,0
0.0,0.11782711794039752,0.5997846879733506,0.05123363381305889,1,0.7965924531434619,0.619486093551855,0
0.0,0.06613280592343718,0.7731467708822175,0.36982133085427504,1,0.7282608695652173,0.5901476017104706,0
1.0,0.0789761489071146,0.7765301069932378,0.46037919020994356,1,0.7893230348821072,0.652445670876071,0
0.0,0.11647742588821926,0.6006879858838405,0.12093406333493156,1,0.8274633430138274,0.6671877677253972,0
0.0,0.10653178606460353,0.5673165968924404,0.6640828659106454,1,0.7716451806130895,0.5555288784456909,0
0.0,0.10607449391455133,0.6801714942550033,0.2857211392384284,1,0.6847826086956545,0.5432098765432123,0
1.0,0.11236038408879193,0.664137369668838,0.49078787204359137,1,0.8002847487108504,0.6406342351959764,0
1.0,0.10244592904033842,0.5834408108232898,0.812240477719557,1,0.8804347826086931,0.7499978332394018,0
0.0,0.05956298368223205,0.8563010070653355,0.7786561264822134,1,0.7919554488496313,0.5805280560229213,0
0.0,0.11894975476932956,0.6752247523348577,0.5628436595980776,1,0.7173913043478235,0.5802469135802433,0
2.0,0.07567311731908144,0.7988203945135025,0.3992094861660079,1,0.7419399828570723,0.6188794964373466,0
0.0,0.10911216085279826,0.54135511780152,0.040503885012100865,1,0.8043478260869552,0.5987032816805302,0
0.0,0.11559640075262954,0.6149032898962529,0.715057047676921,1,0.7145669780675099,0.5185185185185155,0
0.0,0.11217903997835808,0.6990658809711549,0.6159469380346724,1,0.7754744419817143,0.6209204443984245,0
1.0,0.11824709488331826,0.5991337400148576,0.23830964696720988,1,0.8699182858486776,0.7172524307930198,0
2.0,0.09272824775618267,0.7194995601935332,0.4678527166800707,1,0.7620903387050355,0.5907047475790008,0
1.0,0.11367660380712744,0.6712472563002889,0.6781956534518826,1,0.727751018362788,0.534593363698571,0
1.0,0.1013697308441889,0.6393346621086133,0.44598944623052655,1,0.806777752871909,0.6580973866179491,0
0.0,0.0932373230395511,0.6006242564867502,0.8342078018451184,1,0.8741106556825997,0.7387205017975125,0
0.0,0.09345107439415165,0.7217996634538725,0.7588460948528367,1,0.7554996630556103,0.5494564074211837,0
1.0,0.09861092317609058,0.7919512086663184,0.4183150075131149,1,0.6383312783866816,0.4992571047852738,0
0.0,0.05942366144233008,0.8145374755681777,0.3877576526614251,1,0.7502790383786435,0.613432834679373,0
0.0,0.10795649572458386,0.7942389971502603,0.4022855515530408,1,0.7787989221690302,0.5876296710889304,0
2.0,0.106191118130947,0.6989791471526461,0.36902839519763325,1,0.8812190974344108,0.7654460870994755,0
0.0,0.11014588684932763,0.6068260527374384,0.4075792227139927,1,0.8490069258083605,0.6981739758532917,0
1.0,0.1133183888123574,0.5615461470126571,0.2591161617946459,1,0.7832858861173083,0.6572516162182113,0
0.0,0.06297993994186028,0.7742588272677484,0.3700249464725928,1,0.7282608695652173,0.5903603015694023,0
0.0,0.08930437405058092,0.7976242629276473,0.4002475657841977,1,0.7588658536505472,0.5665216802236048,0
0.0,0.09289753841462613,0.6264202029999378,0.15707068279337222,1,0.8739924958505279,0.7114720799135099,0
0.0,0.10696141388206774,0.6787849672696097,0.26511542523929116,1,0.6953833239654341,0.5552501951212334,0
0.0,0.09416398051330903,0.8049450549450549,0.37621533207342495,1,0.7885365232692924,0.5555555555555536,0
0.0,0.10115862190714255,0.692126349477376,0.6859379046696132,1,0.7669358966010228,0.5921143828206231,0
1.0,0.12147618137143369,0.5898468463032674,0.7896870853367455,1,0.7391304347826111,0.6000968000957286,0
0.0,0.09286571071410854,0.8049450549450549,0.37033805271894155,1,0.7908454544442686,0.5555555555555536,0
0.0,0.10441855297035486,0.7391280939170617,0.41140415957162424,1,0.747602508045351,0.6022151943231113,0
1.0,0.10102066698535381,0.7642036987445991,0.7040756171312453,1,0.7185368598316617,0.5276163876914614,0
0.0,0.10596753251089343,0.6088034112841476,0.12645641262168236,1,0.8696361696382008,0.6916400817716085,0
0.0,0.10715322117067548,0.7714877254328547,0.42334835355459605,1,0.7476710119714596,0.5692238697445996,0
0.0,0.057880637952383546,0.7358615850060697,0.8744577833048044,1,0.8681070767270426,0.7250827421947655,0
0.0,0.09105291256185663,0.6164779916632711,0.30728934178668066,1,0.6928717768698959,0.5442307317860517,0
0.0,0.07471057739092687,0.7614135096881657,0.1358357737269873,1,0.6864670392710762,0.545123056949864,0
1.0,0.10637168451344108,0.566491329226421,0.7619913332268888,1,0.8751100047119345,0.7346928448580005,0
0.0,0.10426938615763047,0.6905994654922225,0.809155330613825,1,0.8804347826086931,0.7530864197530871,0
0.0,0.09438301050973572,0.782156682830933,0.1911461688175444,1,0.7104345729438982,0.5576542912204286,0
0.0,0.0849937362752676,0.7967549504659781,0.14848317725276597,1,0.7038554401348245,0.5648728455852322,0
0.0,0.0705116554276128,0.7603915062958908,0.3665254656464203,1,0.7494638416812448,0.611858503058512,0
1.0,0.10691711423168386,0.7028194647792685,0.0272771766922341,1,0.8054225467050505,0.6313385680939596,0
1.0,0.11814712058488672,0.7083715515096165,0.6628993169419513,1,0.7613291795921451,0.5600188026541362,0
0.0,0.09661579218034494,0.6349269461214346,0.598464136167219,1,0.7740516058938798,0.5685144404570035,0
0.0,0.05735176175749355,0.8213352872561501,0.08125613429933357,1,0.6782011406992201,0.5357346289423238,0
1.0,0.1197679719766359,0.6303908233509639,0.6086210666002981,1,0.77173913043478,0.5780956719682274,0
0.0,0.10723694917478986,0.526514957867527,0.04370325922853397,1,0.8024331076361961,0.5947673345366637,0
0.0,0.07531238520642275,0.7766549120675686,0.11936129646220021,1,0.7074898454046639,0.5690008120645559,0
2.0,0.09943474547371894,0.7364145338987595,0.3992094861660079,1,0.770567245949404,0.6351369544897817,0
0.0,0.12263970734394719,0.6249999999999999,0.13480926471970198,1,0.760538062192285,0.6415987866875289,0
0.0,0.10149933501885727,0.6812017275599791,0.6572478810655155,1,0.8454363352464799,0.6913580246913584,0
0.0,0.10955073161736943,0.7080930834615038,0.5916478337444437,1,0.812294970318767,0.6668487050698869,0
0.0,0.09909796190374619,0.6129652856284209,0.8225749059007551,1,0.8757943643061255,0.7425452226213252,0
1.0,0.11980546482284708,0.6323963472821796,0.6100637755152438,1,0.77173913043478,0.5775655262086323,0
0.0,0.09877361307936772,0.66288761639405,0.6825186834313891,1,0.8441455059340155,0.6871776116781387,0
0.0,0.10343633382074854,0.7394280346631362,0.578141815887446,1,0.8457569375931687,0.699687636405057,0
1.0,0.09128712733135845,0.6255156858229823,0.38550135595059115,1,0.8213626437774344,0.6859921386114058,0
1.0,0.11513099564781491,0.6391557169415868,0.46424473650593334,1,0.7597781254736811,0.5771732239636185,0
0.0,0.1142090508529494,0.6578220127985117,0.6403996637807774,1,0.766419102915958,0.5769649851555254,0
1.0,0.10515063566048895,0.6329246363688278,0.5203380164612386,1,0.7499999999999987,0.6049382716049401,0
1.0,0.08360241479699308,0.8466635321136894,0.442500878917982,1,0.649051623389972,0.48264883046297563,0
1.0,0.12112844032127638,0.5956566938380725,0.6200849973929755,1,0.7526459915902827,0.5636778802684123,0
1.0,0.10558032089349657,0.7144396201804508,0.26983093318111045,1,0.7629622873250943,0.5598244766685457,0
0.0,0.09569054801865813,0.6475480920216978,0.15981804402456096,1,0.782198304701116,0.6312601200440979,0
1.0,0.10048964618737932,0.731333510184311,0.29899793378856543,1,0.7540501482505955,0.5766951926120438,0
0.0,0.10305935005895307,0.576673296192228,0.6771607411503899,1,0.7584372582509469,0.5490805701538991,0
0.0,0.11267413741820145,0.7000211231108278,0.6125939268244892,1,0.772037750291393,0.6176231237877561,0
0.0,0.100233740783576,0.664254510082882,0.698003590256535,1,0.8434654891343732,0.6888695473310654,0
1.0,0.11503601524716728,0.621174840884786,0.4661563536644988,1,0.7629327234483729,0.5682157235416533,0
0.0,0.09653730327200326,0.6446449329011764,0.5873185611786857,1,0.7748922263712062,0.5584770171763311,0
1.0,0.08577786052903083,0.6861980558441854,0.46231112877417885,1,0.7981092512266058,0.6595808779363914,0
0.0,0.08942336681376283,0.6156763114792208,0.7337242656828442,1,0.6990830119955851,0.5211163547620876,0
0.0,0.0998933921996562,0.768119176862416,0.4290642722545308,1,0.7439862947783001,0.5713164251876285,0
0.0,0.11194668819346296,0.5878882910761851,0.23777661138738,1,0.8899691903485559,0.7261203489888991,0
0.0,0.05063834994566331,0.6625962608008088,0.8858161241955864,1,0.8616281375442798,0.710365151952437,0
0.0,0.11487733734501634,0.6867063232469588,0.6215000409979919,1,0.77173913043478,0.6034598125154805,0
0.0,0.11521436088075743,0.6602917399306656,0.6074187931533984,1,0.7210704058033117,0.5830327352584735,0
1.0,0.08270919595905028,0.6749196644708337,0.2078875566276711,1,0.8804347826086931,0.7206825715097276,0
0.0,0.09476503865085587,0.5742387135003857,0.21316041608530803,1,0.7683710678638276,0.5550773738325172,0
0.0,0.10780488736931178,0.7353210292881164,0.25089918647341364,1,0.6878650783658928,0.5467109532057051,0
1.0,0.07063820530836824,0.8421668687676197,0.4615354557850023,1,0.7404384341118434,0.5723016878984786,0
0.0,0.11823306203634934,0.7074483097840389,0.49031525783153834,1,0.7187161954949847,0.5802469135802433,0
1.0,0.10796826327038457,0.5884024601168132,0.023715415019762844,1,0.7555491706682552,0.5495126382898687,0
1.0,0.11349842338209323,0.7031568357515725,0.6606771311309017,1,0.7526356702605013,0.5534360630779112,0
0.0,0.08825035028049334,0.7642794702546045,0.7526362249370863,1,0.7900368802371361,0.5844653887766428,0
1.0,0.0994615990639452,0.625514699024127,0.7656464102934504,1,0.865036428926504,0.7312245595870147,0
1.0,0.10748817723519678,0.6470219528802754,0.5062285867718295,1,0.7499999999999987,0.6049382716049401,0
0.0,0.08395661093369824,0.7791488984545332,0.170921518131059,1,0.8710665991390804,0.7513811466568482,0
1.0,0.10316091919512829,0.6802014062173924,0.6451885990581333,1,0.8202764252545153,0.6597825334036109,0
1.0,0.12026345912665705,0.6568948484489812,0.6276872032320734,1,0.77173913043478,0.5710895244477644,0
0.0,0.056802772416627345,0.7809904828249004,0.3577024909847255,1,0.7296161147259116,0.5914381244927408,0
0.0,0.11433619688171687,0.6576719874706116,0.6404860024675056,1,0.7665378186102094,0.5767627287875416,0
2.0,0.08468913845066373,0.7751413539033459,0.3992094861660079,1,0.7528022018641252,0.6250481640215988,0
0.0,0.08781185125367216,0.7195529359792789,0.15514370018678383,1,0.7078583236860374,0.5532449263804196,0
1.0,0.1065625404282303,0.7111800308848523,0.2642033102391442,1,0.7646818387795836,0.5565693586888534,0
0.0,0.11500341764178584,0.6149635660735835,0.13461977192288713,1,0.7470723085852532,0.6217941505545864,0
0.0,0.10359739138263388,0.65874914148053,0.2585887277192151,1,0.7013661300255035,0.5620454810166208,0
0.0,0.09002040787848625,0.620197722583473,0.7363854500279678,1,0.6978089476488312,0.5185185185185155,0
2.0,0.06407899077905174,0.7035794602709167,0.09678016722107328,1,0.8043478260869552,0.6245469857474726,0
1.0,0.11149623496669793,0.5849200842613869,0.25949247042830415,1,0.7633123278652885,0.619779341866022,0
0.0,0.06162374024910032,0.6235040413820064,0.8775276303258873,1,0.8648843315645195,0.7177619383687839,0
0.0,0.11991287908295917,0.6508908628026353,0.6443095899783546,1,0.7717017164328824,0.5681562040623153,0
1.0,0.11780746111201498,0.5770379719038203,0.5642960014968814,1,0.772551456931018,0.59489919869302,0
0.0,0.12215243706600876,0.6093116329588312,0.1073016651241799,1,0.7608695652173925,0.6349252276506344,0
0.0,0.10776897885911843,0.5753534987913294,0.44386823778649814,1,0.7978067269562897,0.6320877708640666,0
0.0,0.11263452484956112,0.5957349879878316,0.10618923597710848,1,0.8586956521739117,0.6816470657997402,0
0.0,0.08560579573595486,0.7256194036428633,0.7714574877072525,1,0.7270963838810321,0.5185185185185155,0
0.0,0.11857640601864687,0.6550235825205439,0.6216824658106247,1,0.7406829557069977,0.5749559705554451,0
0.0,0.12142333971169826,0.5986112200152521,0.6545663937735078,1,0.7622996462873286,0.632229570980182,0
0.0,0.10289629159817447,0.6724039440443775,0.6213597964653071,1,0.7402392853571871,0.5975474424103818,0
0.0,0.10830438083310524,0.5353185895499588,0.040199149378848206,1,0.8043478260869552,0.5967996245147791,0
0.0,0.11036369913706952,0.6910470554782414,0.06990945259148304,1,0.873053989385837,0.7363201734196781,0
1.0,0.08447622841860256,0.7979184785940778,0.37568288257738947,1,0.7258076194856732,0.574674098584738,0
0.0,0.1149246138807063,0.8550985260990293,0.32186395890483527,1,0.7934782608695676,0.5884040737108609,0
0.0,0.06992962214586373,0.7611500253951949,0.36611253825297363,1,0.7486527343012602,0.6111214968465755,0
0.0,0.08890971693629197,0.7617020577245109,0.1715866118331712,1,0.6956521739130421,0.5555555555555536,0
1.0,0.11128524850125644,0.6442405209610756,0.5781760306636607,1,0.759886099644045,0.5880952870261931,0
0.0,0.11563563326482151,0.773729756781496,0.3673789092659866,1,0.7934782608695676,0.6490729920290975,0
0.0,0.09888130807520958,0.66207434165622,0.6828112051750355,1,0.8437432885365016,0.6867207721649131,0
2.0,0.08423692967941696,0.7242455390867862,0.5027524402587394,1,0.7516583561135856,0.5646376700912307,0
1.0,0.10072396567909951,0.6583848232264717,0.052167948861817165,1,0.8187612807306273,0.623647800031293,0
0.0,0.080467031488167,0.7111344186780277,0.046951857516460825,1,0.7331074224353045,0.6070225221737247,0
0.0,0.08501612230808064,0.8005813223647439,0.3622411957318988,1,0.7819681256577324,0.5620921755523982,0
0.0,0.08317382670984788,0.6397711214485365,0.17988070057758865,1,0.877293945792979,0.7264712598989719,0
0.0,0.09441423756923371,0.801046208683359,0.3641038142421796,1,0.7934782608695676,0.5672360497058195,0
0.0,0.09140774148349273,0.7527934239577082,0.2142559778325229,1,0.7810410323945222,0.5681979938677042,0
0.0,0.07571251711360842,0.7879250070455988,0.5807748083473186,1,0.8674791253871191,0.72024773184789,0
0.0,0.07145223804238654,0.7927043838340769,0.7786561264822134,1,0.7574191751937821,0.5469054404002941,0
0.0,0.10953523671424567,0.6247402275413182,0.63885118171939,1,0.756840749728321,0.5932836609566862,0
0.0,0.08186220053446969,0.7306202068731957,0.7758486582423414,1,0.7259447082673228,0.5185185185185155,0
0.0,0.1104104428607977,0.5940381429075783,0.2689515540850124,1,0.8913043478260869,0.7356169771208784,0
0.0,0.1092150231568331,0.6388939051230167,0.1426589311131712,1,0.7798252678589895,0.6419753086419719,0
1.0,0.11815707033682493,0.5948535395944452,0.8257379677252664,1,0.7485938623087635,0.6240018158364649,0
1.0,0.10805827823053105,0.5925543209174062,0.5134898452065192,1,0.7810191496460803,0.6189432644271422,0
2.0,0.07292361212425014,0.7187498093048597,0.49924718637987336,1,0.7754613327133872,0.5723974544678758,0
2.0,0.11593718722001023,0.6327377565732428,0.4970422311528895,1,0.7942198681993652,0.6798546651153236,0
1.0,0.11494268423603661,0.6396371440330082,0.46525706540963346,1,0.7594850828962941,0.5780053201710134,0
0.0,0.0973771727399822,0.6022938376874266,0.2281556563004674,1,0.7437348949959381,0.5608567688485045,0
0.0,0.103812060825156,0.6260280243295425,0.26827470770750683,1,0.7105315745859214,0.5724556155790707,0
0.0,0.09531294211988729,0.7998893846938314,0.3642425111895406,1,0.7934782608695676,0.5707017610818528,0
0.0,0.09560661623492496,0.6776480170602287,0.6151730517756225,1,0.7514613990872893,0.5966389681462549,0
0.0,0.12223766758970367,0.6113229796581149,0.11077421942555188,1,0.7608695652173925,0.6358290920932752,0
0.0,0.11113465098832653,0.6686628677876723,0.7281414525240135,1,0.7567060946140557,0.5557300484001326,0
0.0,0.10992214665561524,0.6257235282503019,0.6390532830508807,1,0.7573965283899204,0.5923367787924797,0
1.0,0.0988074842169982,0.6669633074012863,0.8022281274706389,1,0.8062627675580478,0.6649396189455266,0
0.0,0.10321903048286618,0.637518045449117,0.23109425329381336,1,0.7143664753071828,0.5797813288602582,0
0.0,0.10706349638077624,0.5681475314505996,0.6637473132313245,1,0.7713482078669819,0.558663631279777,0
0.0,0.09264485505375951,0.7600066611328803,0.21003091868864077,1,0.762367635089414,0.5650275037472626,0
0.0,0.0935413838959167,0.7052310371790791,0.842545454891889,1,0.8626288440912913,0.7126383618863888,0
0.0,0.10855266222704037,0.6584207150721237,0.055784897176271886,1,0.8586956521739117,0.6965154862015288,0
1.0,0.09707453923576509,0.6306905219140737,0.26101057307652736,1,0.8768546799376332,0.7408875513924339,0
0.0,0.09936166871843695,0.7342662197517816,0.39741426078773534,1,0.7650898815252122,0.6220773963002376,0
2.0,0.06645508683503622,0.7416547209016638,0.21217137047576445,1,0.7797373941100958,0.6249708647286601,0
0.0,0.09988227315218037,0.6318526461225675,0.24686766720549574,1,0.7156668786383973,0.5661700558956125,0
0.0,0.10360095301604028,0.6618878066685892,0.14493264171595815,1,0.7499789398781951,0.5452714764016604,0
1.0,0.10033376438809921,0.8071793856885241,0.446418618947629,1,0.600569590523091,0.4581750470678943,0
2.0,0.0837364948457054,0.7423238895294456,0.33419227844058014,1,0.8208663530660043,0.6869108439698028,0
0.0,0.1060326498270824,0.621364377701743,0.11091613569066948,1,0.8677816043160059,0.6933838568262655,0
0.0,0.1112237909564819,0.6190141285653677,0.07121868499186279,1,0.7546868436381091,0.6261184544117651,0
1.0,0.10471411315891832,0.6302920432480918,0.5229728716485844,1,0.7499999999999987,0.6049382716049401,0
2.0,0.09298724425395108,0.7193548015234749,0.46678822868206565,1,0.7624085280522652,0.5914998281207207,0
0.0,0.09521534227757758,0.6791469819984736,0.5510632525489676,1,0.7636744321402118,0.562324525202431,0
0.0,0.10220835939158711,0.791064063222439,0.4227763455577129,1,0.7612780931945484,0.5614963915191419,0
1.0,0.11155860040126318,0.6909711174888595,0.2090015419054805,1,0.7681354880665844,0.5432098765432123,0
0.0,0.10957472081270395,0.6428536832759633,0.12339457986352503,1,0.8780562097231329,0.7251123398870193,0
0.0,0.1031589092545536,0.7897899554700377,0.36545337819792695,1,0.7934782608695676,0.6009584873160996,0
0.0,0.10444352025604359,0.5906733853135171,0.18377425986513735,1,0.7680176703351702,0.585143460545054,0
0.0,0.10738557826319577,0.7117483240311967,0.6107684631336304,1,0.7806008477116404,0.62651034761747,0
0.0,0.11837509699246326,0.7123032883440857,0.480680569876208,1,0.7200409515829204,0.5802469135802433,0
2.0,0.10579922429326516,0.640844703642507,0.3930290989878032,1,0.8335412587271062,0.7009329435881249,0
0.0,0.10313831706110894,0.8002813744315076,0.4202503893897468,1,0.7682244726564548,0.5575515340469481,0
0.0,0.1004817485677094,0.6449867479925503,0.6002999262705199,1,0.7798000859808387,0.5587455813550947,0
0.0,0.09988471567748744,0.6370661041353232,0.622695557018708,1,0.7714784103991736,0.6232346952783072,0
